source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
CF-WKR-005,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-005,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
CF-WKR-005,constraint,SPEC-30,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
CF-WKR-005,constraint,SPEC-31,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
CF-WKR-005,constraint,SPEC-32,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
CF-WKR-005,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
CF-WKR-006,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-006,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
CF-WKR-006,constraint,SPEC-32,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
CF-WKR-006,constraint,SPEC-33,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
CF-WKR-006,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
CF-WKR-007,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-007,constraint,SPEC-13,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
CF-WKR-007,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
CF-WKR-007,constraint,SPEC-33,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
CF-WKR-007,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,48
CF-WKR-008,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-008,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
CF-WKR-008,constraint,SPEC-31,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
CF-WKR-008,constraint,SPEC-33,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
CF-WKR-008,constraint,SPEC-34,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
CF-WKR-009,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-009,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,50
CF-WKR-009,constraint,SPEC-23,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,50
CF-WKR-010,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-010,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,51
CF-WKR-010,constraint,SPEC-23,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,51
CF-WKR-010,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,51
CF-WKR-011,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-011,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,52
CF-WKR-011,constraint,SPEC-23,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,52
CF-WKR-012,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-012,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
CF-WKR-012,constraint,SPEC-30,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
CF-WKR-012,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
CF-WKR-012,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,53
CF-WKR-013,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-013,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,54
CF-WKR-013,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,54
CF-WKR-014,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-014,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,55
CF-WKR-014,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,55
CF-WKR-015,constraint,EVID-COST-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,67
CF-WKR-015,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-015,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,56
CF-WKR-016,constraint,EVID-COST-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,67
CF-WKR-016,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-016,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,57
CF-WKR-016,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,57
CF-WKR-017,constraint,EVID-COST-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,67
CF-WKR-017,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-017,constraint,OQ-0002,open-question,questioned_by,13,active,spec/open-questions/OQ-0002.md,1
CF-WKR-017,constraint,SPEC-15,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,58
CF-WKR-017,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,58
CF-WKR-018,constraint,EVID-COST-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,67
CF-WKR-018,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-018,constraint,OQ-0002,open-question,questioned_by,13,active,spec/open-questions/OQ-0002.md,1
CF-WKR-018,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,59
CF-WKR-019,constraint,EVID-COST-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,67
CF-WKR-019,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-019,constraint,SPEC-41,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,60
CF-WKR-020,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-020,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
CF-WKR-020,constraint,SPEC-24,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
CF-WKR-020,constraint,SPEC-30,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
CF-WKR-020,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
CF-WKR-020,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,61
CF-WKR-021,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-021,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
CF-WKR-021,constraint,SPEC-30,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
CF-WKR-021,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
CF-WKR-021,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,62
CF-WKR-022,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-022,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,63
CF-WKR-022,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,63
CF-WKR-022,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,63
CF-WKR-023,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-023,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-23,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-26,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-30,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-31,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-32,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-023,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
CF-WKR-024,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-024,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,65
CF-WKR-024,constraint,SPEC-32,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,65
CF-WKR-024,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,65
CF-WKR-025,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-025,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,66
CF-WKR-025,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,66
CF-WKR-026,constraint,EVID-GOV-001,evidence,evidenced_by,13,active,spec/framework/44-verification-and-evidence-register.md,50
CF-WKR-026,constraint,SPEC-13,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
CF-WKR-026,constraint,SPEC-21,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
CF-WKR-026,constraint,SPEC-40,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
CF-WKR-026,constraint,SPEC-42,spec,owned_by_spec,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,67
DATA-D1-001,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-D1-001,data,IF-CS-052,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,100
DATA-D1-001,data,IF-INT-WKR-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,200
DATA-D1-001,data,IF-QUE-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,205
DATA-D1-001,data,MX-CS-017,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,95
DATA-D1-001,data,REQ-ARCH-007,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,91
DATA-D1-001,data,REQ-ARCH-013,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,102
DATA-D1-001,data,REQ-ARCH-014,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,108
DATA-D1-001,data,REQ-OPS-005,requirement,supports_requirement,24,active,spec/framework/41-observability-performance-and-cost.md,28
DATA-D1-001,data,RT-jobs-worker,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,122
DATA-D1-002,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-D1-002,data,IF-CS-017,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,67
DATA-D1-002,data,IF-CS-052,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,100
DATA-D1-002,data,IF-INT-WKR-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,200
DATA-D1-002,data,MX-CS-017,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,95
DATA-D1-002,data,MX-CS-019,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,97
DATA-D1-002,data,REQ-ARCH-007,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,91
DATA-D1-002,data,REQ-ARCH-013,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,102
DATA-D1-002,data,RT-jobs-worker,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,123
DATA-D1-003,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-D1-003,data,IF-CS-052,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,100
DATA-D1-003,data,IF-FED-006,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,147
DATA-D1-003,data,IF-INT-WKR-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,200
DATA-D1-003,data,MX-AS-003,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,130
DATA-D1-003,data,MX-CS-017,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,95
DATA-D1-003,data,MX-FED-006,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,118
DATA-D1-003,data,REQ-ARCH-007,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,91
DATA-D1-003,data,REQ-ARCH-013,requirement,supports_requirement,24,active,spec/framework/20-system-context-and-principles.md,102
DATA-D1-003,data,RT-jobs-worker,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,124
DATA-D1-004,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-D1-004,data,IF-QUE-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,206
DATA-D1-004,data,MX-CS-011,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,89
DATA-D1-004,data,REQ-OPS-005,requirement,supports_requirement,24,active,spec/framework/41-observability-performance-and-cost.md,28
DATA-D1-004,data,RT-jobs-worker,runtime,owned_by_runtime,24,active,spec/framework/24-data-contract-catalog.md,125
DATA-D1-005,data,EVID-GOV-001,evidence,evidenced_by,24,active,spec/framework/44-verification-and-evidence-register.md,50
DATA-D1-005,data,IF-AS-001,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,152
DATA-D1-005,data,IF-AS-002,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,153
DATA-D1-005,data,IF-OPS-008,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,172
DATA-D1-005,data,IF-QUE-003,contract,touched_by,24,active,spec/framework/23-interface-contract-catalog.md,207
DATA-D1-005,data,MX-AS-001,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,128
DATA-D1-005,data,MX-AS-002,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,129
DATA-D1-005,data,MX-AS-003,coverage,used_by,24,active,spec/framework/12-matrix-protocol-compliance-profile.md,130
DATA-D1-005,data,REQ-OPS-005,requirement,supports_requirement,24,active,spec/framework/41-observability-performance-and-cost.md,28
